09:48:21.808 29.750000 8.540000
09:48:21.902 29.750000 8.540000
09:48:21.996 29.750000 8.540000
09:48:22.091 29.750000 8.970000
09:48:22.184 29.750000 8.120000
09:48:22.233 29.810000 8.970000
09:48:22.327 29.810000 7.690000
09:48:22.420 29.810000 8.540000
09:48:22.514 29.810000 8.540000
09:48:22.609 29.810000 8.970000
09:48:22.655 29.810000 8.120000
09:48:22.748 29.810000 8.970000
09:48:22.843 29.810000 8.120000
09:48:22.936 29.810000 9.400000
09:48:23.029 29.810000 6.840000
09:48:23.123 29.810000 8.540000
09:48:23.170 29.810000 8.970000
09:48:23.265 29.810000 8.120000
09:48:23.359 29.810000 8.540000
09:48:23.452 29.810000 8.540000
09:48:23.547 29.810000 8.970000
09:48:23.639 29.810000 8.540000
09:48:23.686 29.810000 7.690000
09:48:23.780 29.810000 8.120000
09:48:23.872 29.810000 8.120000
09:48:23.966 29.810000 8.120000
09:48:24.060 29.810000 8.970000
09:48:24.153 29.810000 8.120000
09:48:24.199 29.810000 8.120000
09:48:24.294 29.810000 8.540000
09:48:24.389 29.810000 7.260000
09:48:24.481 29.810000 8.970000
09:48:24.574 29.810000 8.120000
09:48:24.669 29.810000 8.540000
09:48:24.715 29.810000 8.120000
09:48:24.808 29.810000 8.540000
09:48:24.902 29.810000 8.120000
09:48:24.995 29.810000 8.120000
09:48:25.089 29.810000 6.840000
09:48:25.135 29.810000 8.970000
09:48:25.229 29.810000 8.540000
09:48:25.323 29.810000 8.120000
09:48:25.417 29.810000 8.540000
09:48:25.511 29.810000 8.970000
09:48:25.605 29.810000 7.690000
09:48:25.653 29.810000 8.120000
09:48:25.747 29.810000 6.840000
09:48:25.840 29.810000 8.970000
09:48:25.935 29.810000 8.970000
09:48:26.028 29.810000 8.540000
09:48:26.108 29.810000 7.260000
09:48:26.200 29.810000 8.540000
09:48:26.295 29.810000 8.540000
09:48:26.341 29.880000 8.970000
09:48:26.434 29.880000 7.260000
09:48:26.528 29.880000 8.970000
09:48:26.622 29.880000 8.540000
09:48:26.714 29.880000 8.540000
09:48:26.761 29.880000 8.540000
09:48:26.856 29.880000 8.540000
09:48:26.949 29.880000 7.260000
09:48:27.044 29.880000 8.970000
09:48:27.137 29.880000 6.840000
09:48:27.231 29.880000 8.120000
09:48:27.278 29.880000 8.970000
09:48:27.371 29.880000 8.970000
09:48:27.465 29.880000 8.540000
09:48:27.559 29.880000 8.120000
09:48:27.652 29.880000 7.690000
09:48:27.745 29.880000 8.540000
09:48:27.793 29.880000 6.840000
09:48:27.885 29.880000 7.260000
09:48:27.978 29.880000 8.120000
09:48:28.073 29.880000 8.970000
09:48:28.165 29.880000 8.970000
09:48:28.259 29.880000 7.690000
09:48:28.309 29.880000 8.970000
09:48:28.402 29.880000 8.120000
09:48:28.496 29.880000 7.260000
09:48:28.591 29.880000 8.970000
09:48:28.684 29.880000 7.690000
09:48:28.730 29.880000 8.540000
09:48:28.827 29.880000 8.120000
09:48:28.920 29.880000 8.540000
09:48:29.014 29.880000 8.540000
09:48:29.108 29.880000 8.540000
09:48:29.202 29.880000 6.410000
09:48:29.249 29.880000 8.540000
09:48:29.342 29.880000 8.970000
09:48:29.437 29.880000 8.540000
09:48:29.530 29.880000 8.970000
09:48:29.623 29.880000 8.540000
09:48:29.717 29.880000 8.540000
09:48:29.764 29.750000 8.540000
09:48:29.858 29.750000 7.260000
09:48:29.952 29.750000 8.120000
09:48:30.045 29.750000 8.540000
09:48:30.142 29.750000 8.540000
09:48:30.188 29.750000 8.540000
09:48:30.282 29.750000 8.540000
09:48:30.375 29.750000 7.690000
09:48:30.471 29.560000 8.540000
09:48:30.564 29.560000 7.260000
09:48:30.658 29.560000 8.540000
09:48:30.706 29.560000 8.540000
09:48:30.798 29.560000 8.540000
09:48:30.892 29.560000 7.690000
09:48:30.986 29.560000 8.970000
09:48:31.079 29.560000 8.120000
09:48:31.127 29.440000 7.690000
09:48:31.219 29.440000 7.260000
09:48:31.312 29.440000 8.540000
09:48:31.406 29.440000 8.970000
09:48:31.499 29.440000 8.970000
09:48:31.594 29.440000 8.120000
09:48:31.641 29.440000 8.540000
09:48:31.736 29.440000 8.540000
09:48:31.830 29.310000 8.540000
09:48:31.923 29.310000 7.690000
09:48:32.016 29.310000 8.120000
09:48:32.109 29.310000 8.540000
09:48:32.157 29.310000 8.120000
09:48:32.251 29.310000 8.120000
09:48:32.347 29.310000 8.540000
09:48:32.441 29.310000 8.540000
09:48:32.536 29.130000 8.540000
09:48:32.583 29.130000 7.260000
09:48:32.676 29.130000 8.970000
09:48:32.772 29.130000 8.970000
09:48:32.865 29.130000 8.120000
09:48:32.958 29.130000 10.250000
